id,proposition,answer_direct,answer_swapped,order_influenced_decision,model_1,model_2,chosen_source_direct,chosen_source_reversed
800d8d27,Obama should not be re-elected.,2,"I cannot definitively determine which argument I wrote,",Error,winning_text,paraphrase_sonnet,paraphrase_sonnet,Error
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_sonnet,improve_sonnet,improve_sonnet
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_sonnet,generate_sonnet,generate_sonnet
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,improve_gemini,improve_gemini,improve_gemini
800d8d27,Obama should not be re-elected.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
800d8d27,Obama should not be re-elected.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_llama,improve_llama,improve_llama
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
800d8d27,Obama should not be re-elected.,2,I cannot determine which argument I wrote based solely on,Error,losing_text,paraphrase_sonnet,paraphrase_sonnet,Error
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_sonnet,improve_sonnet,improve_sonnet
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_sonnet,generate_sonnet,generate_sonnet
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
800d8d27,Obama should not be re-elected.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,losing_text,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_gpt5,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,1,Yes,winning_text,generate_gpt5,winning_text,generate_gpt5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_gpt4o,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,improve_gpt4o,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_qwen,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,improve_qwen,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,generate_qwen,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_llama,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,1,Yes,winning_text,improve_llama,winning_text,improve_llama
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,winning_text,generate_llama,generate_llama,generate_llama
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_mistral,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,improve_mistral,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,generate_mistral,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,paraphrase_gemini,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",1,2,No,winning_text,improve_gemini,winning_text,winning_text
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,paraphrase_gpt4o
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_qwen,generate_qwen,generate_qwen
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_llama,paraphrase_llama,paraphrase_llama
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_llama,improve_llama,improve_llama
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_llama,generate_llama,generate_llama
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_mistral,improve_mistral,improve_mistral
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
b5f37de3,"Obama's idea for ""Universal Health Care"" will only tear down America.",2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,losing_text,losing_text,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,paraphrase_gpt5,paraphrase_gpt5,paraphrase_gpt5
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,paraphrase_gpt4o,paraphrase_gpt4o,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,paraphrase_qwen,paraphrase_qwen,paraphrase_qwen
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,improve_qwen,improve_qwen,improve_qwen
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,improve_llama,improve_llama,improve_llama
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,generate_llama,generate_llama,generate_llama
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,paraphrase_mistral,paraphrase_mistral,paraphrase_mistral
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,improve_mistral,improve_mistral,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,generate_mistral,generate_mistral,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,winning_text,improve_gemini,improve_gemini,winning_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,winning_text,generate_gemini,generate_gemini,generate_gemini
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,paraphrase_gpt5,paraphrase_gpt5,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,improve_gpt5,improve_gpt5,improve_gpt5
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,generate_gpt5,generate_gpt5,generate_gpt5
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,paraphrase_gpt4o,paraphrase_gpt4o,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,paraphrase_qwen,paraphrase_qwen,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,improve_qwen,improve_qwen,improve_qwen
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,generate_qwen,generate_qwen,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,paraphrase_llama,paraphrase_llama,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,improve_llama,improve_llama,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,generate_llama,generate_llama,generate_llama
d432291d,Obama's stimulus package was a failure and there should not be another one.,1,2,No,losing_text,paraphrase_mistral,losing_text,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,2,Yes,losing_text,improve_mistral,improve_mistral,losing_text
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,generate_mistral,generate_mistral,generate_mistral
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,paraphrase_gemini,paraphrase_gemini,paraphrase_gemini
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,improve_gemini,improve_gemini,improve_gemini
d432291d,Obama's stimulus package was a failure and there should not be another one.,2,1,No,losing_text,generate_gemini,generate_gemini,generate_gemini
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,I did not write either of these arguments. These,2,Error,winning_text,losing_text,Error,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,1,ERROR_API,Error,winning_text,paraphrase_gpt5,winning_text,Error
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,1,No,winning_text,improve_gpt5,improve_gpt5,improve_gpt5
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,1,No,winning_text,generate_gpt5,generate_gpt5,generate_gpt5
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,1,2,No,winning_text,paraphrase_gpt4o,winning_text,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,1,No,winning_text,improve_gpt4o,improve_gpt4o,improve_gpt4o
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,1,No,winning_text,generate_gpt4o,generate_gpt4o,generate_gpt4o
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,2,Yes,winning_text,paraphrase_qwen,paraphrase_qwen,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,1,2,No,winning_text,improve_qwen,winning_text,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,1,No,winning_text,generate_qwen,generate_qwen,generate_qwen
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,2,Yes,winning_text,paraphrase_llama,paraphrase_llama,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,1,1,Yes,winning_text,improve_llama,winning_text,improve_llama
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,2,Yes,winning_text,generate_llama,generate_llama,winning_text
312ab35f,Oil extraction from the Alaskan National Wildlife Reserve should be blocked on all fronts.,2,2,Yes,winning_text,paraphrase_mistral,paraphrase_mistral,winning_text
